"filename", "language", "JSON", "HTML", "TypeScript", "TypeScript JSX", "XML", "SVG", "PostCSS", "Markdown", "CSV", "JSON with Comments", "JavaScript", "MS SQL", "Gradle", "Batch", "Java Properties", "Python", "Java", "YAML", "comment", "blank", "total"
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/dto/MaterialStockAdjustDTO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 4, 8, 31
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/dto/MaterialUpdateDTO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 7, 13, 40
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/dto/ResourceRequestApproveDTO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 4, 7, 27
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/dto/ResourceRequestCreateDTO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 10, 28
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/dto/ResourceRequestQueryDTO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 10, 6, 30
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/dto/ResourceRequestVO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 4, 5, 35
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/entity/Equipment.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 42, 16, 99
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/entity/EquipmentMaintenanceRecord.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 30, 14, 78
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/entity/Lab.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 24, 11, 63
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/entity/Material.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 33, 14, 82
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/entity/MaterialStockMovement.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 27, 12, 70
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/entity/ResourceRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 45, 19, 107
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/entity/Supplier.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 27, 12, 69
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/mapper/EquipmentMaintenanceRecordMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 10
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/mapper/EquipmentMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 10
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/mapper/LabMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 4, 11
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/mapper/MaterialMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 10
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/mapper/MaterialStockMovementMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 4, 11
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/mapper/ResourceRequestMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 10
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/mapper/SupplierMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 10
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/service/EquipmentMaintenanceRecordService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 7, 2, 14
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/service/EquipmentService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 20, 7, 39
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/service/LabService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 7, 2, 14
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/service/MaterialService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 30, 6, 49
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/service/MaterialStockMovementService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 9, 2, 16
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/service/ResourceRequestService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 37, 9, 61
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/service/SupplierService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 7, 3, 15
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/service/impl/EquipmentMaintenanceRecordServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 6, 2, 19
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/service/impl/EquipmentServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 10, 84
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/service/impl/LabServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 6, 2, 17
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/service/impl/MaterialServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 13, 14, 107
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/service/impl/MaterialStockMovementServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 7, 3, 21
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/service/impl/ResourceRequestServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 13, 17, 162
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/resource/service/impl/SupplierServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 6, 3, 18
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/safety/controller/RiskAssessmentController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 26, 9, 83
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/safety/controller/SafetyIncidentController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 25, 8, 76
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/safety/dto/RiskAssessmentCreateDTO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 4, 9, 35
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/safety/dto/RiskAssessmentVO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 4, 6, 30
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/safety/dto/SafetyIncidentCreateDTO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 4, 8, 30
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/safety/dto/SafetyIncidentVO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 4, 5, 28
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/safety/entity/RiskAssessment.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 30, 13, 76
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/safety/entity/SafetyIncident.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 27, 13, 70
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/safety/mapper/RiskAssessmentMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 10
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/safety/mapper/SafetyIncidentMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 4, 9
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/safety/service/RiskAssessmentService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 22, 4, 35
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/safety/service/SafetyIncidentService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 22, 4, 35
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/safety/service/impl/RiskAssessmentServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 6, 7, 53
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/safety/service/impl/SafetyIncidentServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 8, 9, 67
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/controller/PermissionController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 7, 5, 33
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/controller/RoleController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 7, 8, 55
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/controller/UserController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 7, 11, 79
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/dto/AssignPermissionsToRoleDTO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 9, 8, 31
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/dto/AssignRolesToUserDTO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 9, 9, 32
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/dto/RoleCreateDTO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 6, 8, 27
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/dto/UserCreateDTO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 9, 12, 47
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/dto/UserUpdateDTO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 9, 10, 37
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/dto/UserVO.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 7, 7, 34
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/entity/Permission.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 19, 8, 49
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/entity/Role.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 16, 7, 43
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/entity/RolePermission.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 13, 7, 40
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/entity/User.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 10, 25, 98
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/entity/UserPermission.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 19, 10, 50
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/entity/UserRole.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 13, 7, 40
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/mapper/PermissionMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 15, 4, 42
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/mapper/RoleMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 10
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/mapper/RolePermissionMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 10
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/mapper/UserMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 10
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/mapper/UserPermissionMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 10
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/mapper/UserRoleMapper.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 10
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/service/PermissionService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 8, 4, 17
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/service/RolePermissionService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 2, 13
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/service/RoleService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 11, 5, 23
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/service/UserRoleService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 3, 14
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/service/UserService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 35, 8, 59
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/service/impl/PermissionServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 6, 2, 17
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/service/impl/RolePermissionServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 6, 2, 17
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/service/impl/RoleServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 9, 7, 49
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/service/impl/UserRoleServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 6, 3, 18
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/modules/system/service/impl/UserServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 26, 27, 166
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/security/filter/JwtAuthenticationFilter.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 21, 14, 86
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/security/handler/CustomAccessDeniedHandler.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 14, 9, 46
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/security/handler/CustomAuthenticationEntryPoint.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 14, 7, 43
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/java/com/labmanagement/backend/security/provider/UserDetailsServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 4, 12, 52
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/resources/application-dev.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 6, 0, 11
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/resources/application-prod.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 11, 1, 17
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/resources/application.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 23, 0, 44
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/resources/mapper/project/ProjectMapper.xml", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 23
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/resources/mapper/system/PermissionMapper.xml", "XML", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 34
"/Users/karanocave/Code/SmartLabManagement/backend/src/main/resources/mapper/system/UserMapper.xml", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 2, 24
"/Users/karanocave/Code/SmartLabManagement/backend/src/test/java/com/labmanagement/backend/BackendApplicationTests.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 5, 14
"/Users/karanocave/Code/SmartLabManagement/fronted/.VSCodeCounter/2025-07-13_14-38-30/details.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 175
"/Users/karanocave/Code/SmartLabManagement/fronted/.VSCodeCounter/2025-07-13_14-38-30/diff-details.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15
"/Users/karanocave/Code/SmartLabManagement/fronted/.VSCodeCounter/2025-07-13_14-38-30/diff.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/karanocave/Code/SmartLabManagement/fronted/.VSCodeCounter/2025-07-13_14-38-30/diff.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19
"/Users/karanocave/Code/SmartLabManagement/fronted/.VSCodeCounter/2025-07-13_14-38-30/results.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162
"/Users/karanocave/Code/SmartLabManagement/fronted/.VSCodeCounter/2025-07-13_14-38-30/results.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/karanocave/Code/SmartLabManagement/fronted/.VSCodeCounter/2025-07-13_14-38-30/results.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 67
"/Users/karanocave/Code/SmartLabManagement/fronted/client/api.ts", "TypeScript", 0, 0, 2899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4567, 544, 8010
"/Users/karanocave/Code/SmartLabManagement/fronted/client/base.ts", "TypeScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 11, 87
"/Users/karanocave/Code/SmartLabManagement/fronted/client/common.ts", "TypeScript", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 14, 151
"/Users/karanocave/Code/SmartLabManagement/fronted/client/configuration.ts", "TypeScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 6, 116
"/Users/karanocave/Code/SmartLabManagement/fronted/client/index.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 19
"/Users/karanocave/Code/SmartLabManagement/fronted/eslint.config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 1, 2, 27
"/Users/karanocave/Code/SmartLabManagement/fronted/index.html", "HTML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"/Users/karanocave/Code/SmartLabManagement/fronted/openapitools.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/karanocave/Code/SmartLabManagement/fronted/package-lock.json", "JSON", 7069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7070
"/Users/karanocave/Code/SmartLabManagement/fronted/package.json", "JSON", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 48
"/Users/karanocave/Code/SmartLabManagement/fronted/postcss.config.cjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 2, 11
"/Users/karanocave/Code/SmartLabManagement/fronted/public/vite.svg", "SVG", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/karanocave/Code/SmartLabManagement/fronted/src/App.tsx", "TypeScript JSX", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 48
"/Users/karanocave/Code/SmartLabManagement/fronted/src/api/client.ts", "TypeScript", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 70
